港•澳•台,#genre#
斗鱼搞笑HD5,http://epg.112114.xyz/douyu/8737695
MiTV Наслаждение HD 3,http://213.183.51.86/2292/5308C509BF534/video.m3u8
MiTV Наслаждение HD 4,http://213.183.51.86/2293/5308C509BF534/video.m3u8
MiTV Наслаждение 2K 1,http://213.183.51.86/2294/5308C509BF534/video.m3u8
MiTV Наслаждение 2K 2,http://213.183.51.86/2295/5308C509BF534/video.m3u8
MiTV Наслаждение 2K 3,http://213.183.51.86/2296/5308C509BF534/video.m3u8
MiTV Шёлк тв,http://213.183.51.86/2045/5308C509BF534/video.m3u8
MiTV Xентай,http://213.183.51.86/2091/5308C509BF534/video.m3u8
Eromania 4K,http://213.183.51.86/3081/5308C509BF534/video.m3u8
Шалун HD,http://213.183.51.86/3082/5308C509BF534/video.m3u8
Evil Angel HD,http://213.183.51.86/3089/5308C509BF534/video.m3u8
PassionXXX,http://213.183.51.86/3090/5308C509BF534/video.m3u8
PassionXXX 2,http://213.183.51.86/3091/5308C509BF534/video.m3u8
PassionXXX Milf,http://213.183.51.86/3092/5308C509BF534/video.m3u8
Penthouse Quickies HD,http://213.183.51.86/3095/5308C509BF534/video.m3u8
Penthouse HD,http://213.183.51.86/3096/5308C509BF534/video.m3u8
PureBabes HD,http://213.183.51.86/3098/5308C509BF534/video.m3u8
Reality King HD,http://213.183.51.86/3099/5308C509BF534/video.m3u8
Кино +18 International,http://213.183.51.86/3137/5308C509BF534/video.m3u8
Кино 1 +18,http://213.183.51.86/3138/5308C509BF534/video.m3u8


港台,#genre#
ช่อง discovery kids hindi[geo-blocked],https://epg.pw/stream/8cb6bea748427bbc2cc171e39457f629f39d6342f744a333ba85800a18c579d4.m3u8
J2[geo-blocked],https://epg.pw/stream/35be49526efe9576baa6ecdfacd7c7b7a91e12d4991a5c65bebfe97313d8aa81.m3u8
J2[geo-blocked],https://epg.pw/stream/d4c55db9734d1ef9b965aea31b481b4fae6a5b7f06298317bde593325ae2dca2.ctv
J2[geo-blocked],https://epg.pw/stream/822a2f16e6587aa1a36016417edd4c726ccb1a13562aebfe1a400560de8a249d.ctv
RTHK31,https://epg.pw/stream/cabd18457f278cda40ac160bccabf77a6b0ad341e50a00bd62620d78819dd220.m3u8
ViuTV HD[geo-blocked],https://epg.pw/stream/8364f173f45162eb4dda2149f59a9e84544fe18360b5f998512210bfca8211a4.ctv
ViuTV HD,https://epg.pw/stream/e3b6ef61296cb3a88c8940bf8d296959a56b9ab06d5299f75dd9334205ec9d14.m3u8
ViuTVsix,https://epg.pw/stream/a2f7c3b2a59b8c5a0102c301b52f9310ddbba5e3577191c62b283ed070d5ab61.m3u8
衛視音樂臺,https://epg.pw/stream/dc564225ac04bc83fdd5043b72459f4c7dbfa97764ba036e372386bddc8401ce.ctv
衛視音樂臺,https://epg.pw/stream/1c2536bea5c8bf0e35fc3dacd1127dbc4b82ad55cd737443d82c7fed9bedaac3.ctv
TVB J1[geo-blocked],https://epg.pw/stream/73f7880581d4608eb2c9f53a1ec4b2615520a5ff345274e6df1a522c3ee58fe2.m3u8
Viu TV[geo-blocked],https://epg.pw/stream/194cdc3827b3daa45747533e005df024ad64af20da904eaf2f0c0928b80e68e8.ctv
Viu TV,https://epg.pw/stream/813fe962130bf27d85d2a8f6114a7fb066f40b7323165ce8c3bc26ff0cb5ef7f.m3u8
Viu TV[geo-blocked],https://epg.pw/stream/e063ee2925c2160d15c5804e61dd4d09836ce2cfeb22d89e7c90f7491270a68d.m3u8
atv,https://epg.pw/stream/4bb81c297ef5787e299fc57b00aa7a547a909645411d49d2296e999e89279d5b.m3u8
atv[geo-blocked],https://epg.pw/stream/08f572e03fb04a0e394febb2e2d08082cedc4ecba339019008f471731e6a8f88.m3u8
atv,https://epg.pw/stream/de78a5bddc78a16751b32abeef85fd892da97babeef58e21739986cfc5df0371.m3u8
atv[geo-blocked],https://epg.pw/stream/64e5c92bdc0b9841a5f1679170c4c1f2165ec74c06a966bc3b3281f5e73da1b2.m3u8
翡翠台[geo-blocked],https://epg.pw/stream/f8abbdf5312cd5274ea4bc7602ae3320fb86083f7a07c8c2f08027421f54ad51.ctv
翡翠台[geo-blocked],https://epg.pw/stream/72d4915ec44c10747097256e886a068d1b80edf5de9c15573fd0d896b8580858.ctv
翡翠台[geo-blocked],https://epg.pw/stream/55148f6bbc04101a5e1f15a10682660e9ecaef5d1d13320d4f652ebb01ccbf80.ctv
翡翠台[geo-blocked],https://epg.pw/stream/90b0d448e52deeb54372ed3d7c0f9afe0617da63fc23f482af47f55710bc7d08.ctv
翡翠台[geo-blocked],https://epg.pw/stream/b43f94b33e3f2222a12195487519c698c65d7c2d50bc627205f24e20919c6fe2.ctv
香港衛視[geo-blocked],https://epg.pw/stream/99980f8e82d6d4111c77f2fe961013e7d1ee153a55c7a9be69cfa17143933fd1.m3u8
香港衛視,https://epg.pw/stream/492e9c1ee871dfd72e301ac5f40de1a895ebed0c45c488b72b91d8874ba370a6.ctv
香港衛視文旅臺[geo-blocked],https://epg.pw/stream/092a08c73e2f252b5b864bbf21fc7753e7c59c706165977ab071e8b2216da0cb.m3u8
香港衛視文旅臺[geo-blocked],https://epg.pw/stream/ba73bee0ff70c645c56f02c90b6f25d1f35dd3f2048282d55f0662631f850fad.m3u8
鳳凰香港,https://epg.pw/stream/8aa4301596dada4db1a6c94086183a8b733c3ade2254e0bbf1130a576faac531.m3u8
鳳凰香港,https://epg.pw/stream/b22976296a71b1a2a7fd440ea009e5501378f1e8193bcc7edaa6ad5a31a3e5e6.m3u8
鳳凰香港,https://epg.pw/stream/c2a8e1f13686db762d92ef378d737641e1d05183654494d649fe51870a0a6f48.m3u8
鳳凰香港,https://epg.pw/stream/e88363a4ce6a2aa625ab98e3d840c778baec8405e1adb31a1a94f5d6518982ef.m3u8
鳳凰香港[geo-blocked],https://epg.pw/stream/d004872b834b5b726d43c1dc539903068b7a75321cd8528ae65fc02dda2a7c89.m3u8
鳳凰香港,https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u8
TVB亞洲劇,https://epg.pw/stream/c88adc69fe22cc05c7ff2984ad14db99f461e6dda12687cb7bbaf5e03a357a38.m3u8
TVB亞洲劇,https://epg.pw/stream/a4696392133577ed03dbedefe5c18c3c7a178b0899b2f814fa6c532bc521f8f4.m3u8
TVB經典台[geo-blocked],https://epg.pw/stream/08cb3108d4bae67612d04882d054f148984af77e8b6758dae080cf6903abe231.ctv
周星驰[geo-blocked],https://epg.pw/stream/fc73904b30181d1c79c116b1bd3872b24afe9540eb62dc91ff343bd05b086332.ctv
周润发[geo-blocked],https://epg.pw/stream/b595f7e55243ef358cd245b3f5c4fc116db2abaff5e246f6313a552831f3675e.ctv
天映经典[geo-blocked],https://epg.pw/stream/422582174274119854d334101293100e2ff48093996cbbbcdef0077a3b8bf667.ctv
美亞電影台[geo-blocked],https://epg.pw/stream/cca3c5a4a977da3591cb380d07e25d305e7e6c79d6b909abcd3937a533f5cb60.ctv
美亞電影台[geo-blocked],https://epg.pw/stream/ca72433de61915926d1c6a4b14af52bfdf0948b05c5236c8728421d77ee5e218.ctv
鳳凰電影,https://epg.pw/stream/eb5c379a2d045382ce7f8ffa78e5b7d184a3c44fffe574d72e3fab54a7d696f7.ctv
HOY TV,https://epg.pw/stream/6de8210e95817bdf51d6cc3b7f36a09de8271534df471f2ead6476a1f79571a5.ctv
HOY資訊台,https://epg.pw/stream/ba45ead361c69a08bc29ceeb5c7ea2b0a26d0fdac8cf4e6d2075672e2f046999.m3u8
NOW新聞台[geo-blocked],https://epg.pw/stream/2c5cd39ab3b2274e97f37a1711a56db2f00cafe21b977befc22cd0fb05f3c12b.ctv
RTHK32,https://epg.pw/stream/12f46916d8d16f6d12d2429793cb85b586a52d202b2ffe3a9db10ac38d6b331f.m3u8
RTHK33,https://epg.pw/stream/7784f202591797be966bdec85d8d6e73e53bab96368869e775a142e8ffeaf93c.m3u8
RTHK34,https://epg.pw/stream/6e369058eba43ac78a0c076f78eaa1227afd471bdccf9df70077738d1152e0ba.m3u8
RTHK34,https://epg.pw/stream/8dc8b380861cc994bb3d9bb64f415d0d313eef5c60b5efbec01551f461837c92.m3u8
tvbs新闻台[geo-blocked],https://epg.pw/stream/ef62e76a9b9ebfa3c8e6aeaaf5b71ee1299d4e9c7d029ec3f55532208f5f1e8b.m3u8
tvbs新闻台,https://epg.pw/stream/e5ea85f8c05b463598deb2bd3490272191a18b6235807e15ce8876809c014396.m3u8
tvbs新闻台,https://epg.pw/stream/45b72acdc2cd146b4f103a6728efe468f65c59b65c48f13b61b36fb150ea79af.m3u8
tvbs新闻台,https://epg.pw/stream/fe7380d039c7d3ba043e249c04e4af2dc630747fff1ff74c75d998806bf1b749.m3u8
tvbs新闻台,https://epg.pw/stream/e42d43f285697c54fa100b46d6d52457f908037ab23032ca681bd7ff026c7b97.m3u8
tvbs新闻台[geo-blocked],https://epg.pw/stream/ae2da4fe052e892865797fa735bf3ca2298ca49156e0c98d3bbd670008162fc2.ctv
tvbs新闻台[geo-blocked],https://epg.pw/stream/12a215629774049468d1cbe7e6e4d668b32960b72fcfa034ac8269f1300c1270.m3u8
tvbs新闻台[geo-blocked],https://epg.pw/stream/98bb6524ea5fecbe2a86febf9c903c49091e4565708e2e06c7a7f227f19638bf.m3u8
tvbs新闻台,https://epg.pw/stream/0f40c5b9e7af9348e5d9afb6b9c63c903e1053bf584d9430b2785c746bc3ec2d.m3u8
tvbs新闻台,https://epg.pw/stream/dc88e4bb8165db1af83d0c571b8260a21c248841a2f1c8c44a2bbf840ea50eea.m3u8
tvbs新闻台,https://epg.pw/stream/3a8d129a03f92db91cefa8f474b876f921d9b1b8346b42b1be50e7bcc7287940.m3u8
无线新闻[geo-blocked],https://epg.pw/stream/52aee17e5ebd3d278542814de1db63166fadff7b4d36641025ff207d991abc8c.ctv
无线新闻[geo-blocked],https://epg.pw/stream/9eba5b8c19187b49a71080ebc17c848c15a04a9b099e571d376374d8ab99f3cf.ctv
无线新闻[geo-blocked],https://epg.pw/stream/c4ed6ad793bc69002f22845063b4b073c5aff6ded2f6cd72c47a6c890de4ad45.ctv
有线新闻台,https://epg.pw/stream/239d04c2729e4f0669c36fbf1b7518407435278ef3150621b999f14137f0f3f3.m3u8
有线新闻台[geo-blocked],https://epg.pw/stream/f5ce037a8e9402092d082473ad564342743a83b1ca784cff0df90236ee980fa9.m3u8
有线新闻台,https://epg.pw/stream/62de1488de6d094fddcbafd642b00abd04b1b64bfa9fc78485895a51ecfb90f7.m3u8
有线新闻台[geo-blocked],https://epg.pw/stream/b70ab7adf7ca2742bafe6b734a8423d2e1c24656ab084d2097a647693d463f29.m3u8
有线新闻台,https://epg.pw/stream/425153c13f5b6792fdd7a943a84025cb53ef7951060360fe470c1cd2178efd3f.ctv
有线新闻台,https://epg.pw/stream/ddcee8ae223200a8e79c3d10f153c7b9ad14ead3449536d9cf0d3a7272aef0f8.m3u8
有线新闻台[geo-blocked],https://epg.pw/stream/cb206191db20ab3776f20fa69ee8db6d329d213c60c9d6acafab79e4bdadb357.m3u8
有线新闻台,https://epg.pw/stream/cb92c7a443ba356ad4520ac0a855e91c1913d50f5b0843bf3b70682ad1a5c583.m3u8
有线新闻台,https://epg.pw/stream/37621f3d1d385bf204fa33bd1783610b135e7e7ca6175e1349fec9c4f662ba34.m3u8
無線新聞台[geo-blocked],https://epg.pw/stream/ba4c5958a71b186772a834e2e0874a3d3389f9dc41d3d563c50dc07273c38b8e.ctv
無線新聞台[geo-blocked],https://epg.pw/stream/61f17fbba48271a6195cb5969b4207d5b152993ad4f225b88ec13c630863bb84.ctv
無線新聞台[geo-blocked],https://epg.pw/stream/910ef14a8e43064a71b46c9cd8c9dbc07a743742a2e048372936aacfa2c0db53.ctv
無線財經台[geo-blocked],https://epg.pw/stream/8dcda10eb1debea0dc3c59d849d382dc315925c6e2952b37402e94cd6aa2098e.ctv
耀才財經台 (576p),https://epg.pw/stream/6aa09c3351da5cc83409241b0eed11a9ea42c16556a98b3be82838b6544c538b.m3u8
耀才財經台 (576p),https://epg.pw/stream/30a1630dfb62c3260e2621263d459105380386fb9228611255d41360969c4a2e.m3u8
耀才財經台 (576p),https://epg.pw/stream/3cb5dbb74bbbd3150891cf1795ae042b33baf187a619dc4ac42aa860dc85bf8e.m3u8
香港國際財經台[geo-blocked],https://epg.pw/stream/d7d42738d28d82242956de378400f29c137bb4844173f1517b19bad0dd5c95d5.m3u8
hks,https://epg.pw/stream/0eab6241cf13ac3d52485869be7750cdf3d4366792dd4ac805449d6c39a4990a.m3u8
hks,https://epg.pw/stream/f0e840d76846f52b5e1c05c153feeed7956fe2522e5f1f4c2a07042ebc5ad14d.m3u8
甄子丹[geo-blocked],https://epg.pw/stream/4c65cee79a22a5ca55ca05fb71f8c21edcbe2fdfafdbc3f464643cb925d16275.ctv
Now Sports 2[geo-blocked],https://epg.pw/stream/b07ea76ff5f9a334b048740207c51d48356e76733ab5f92ae49b2b6ad1039c89.ctv
now Sports 5[geo-blocked],https://epg.pw/stream/983301ad9a7efc7f7cd5af5bab49b40e73052ae4b29c91735e51c8b34c8edcbd.ctv
nowsport 4[geo-blocked],https://epg.pw/stream/d5a1f572d06c0e6b40089c7b1477f32c0bff0df486e9743f0cba3aed8b043d1b.ctv
nowsport 7[geo-blocked],https://epg.pw/stream/0ea0eb504c866e649e7e8369eee40eaf193f01fd6878162a749461f66dae858d.ctv
star (720p),https://epg.pw/stream/f24adf3ae738b4720ff1599714fc3ba70607c0f3ceea78303f37d5b4aa1dcf0d.m3u8
Animax[geo-blocked],https://epg.pw/stream/756e371755dd94d6963615a5683f04780ba494c8b5d99933545f6790afabc660.ctv
Animax[geo-blocked],https://epg.pw/stream/bad5ee70df909cc76d1e1aabbbe9737082f86dd08c32dc6700e65835bb8b33a9.m3u8
尼克兒童臺,https://epg.pw/stream/3f9e0cbf40dd4828d593f974c80730357e4fdc12f11b239ef6f6542e21e781a4.m3u8
東森幼幼臺[geo-blocked],https://epg.pw/stream/b202e1880ad25332a5af51a2c8cc0984385cf9176700e8db047f46ceab1bbc56.ctv
DISCOVERY SCIENCE TW,https://epg.pw/stream/035902f8b3b563e0b5a7cd2ef2ade48b6c805f0d378d4265059b9948e469c036.m3u8
Nat Geo(TW)[geo-blocked],https://epg.pw/stream/a920d05e5ca5c23ed112e7c8b33f6b2b44258e5a7f2d36465bccdbb8843d9590.m3u8
Smithsonian Channel[geo-blocked],https://epg.pw/stream/99a98a06a5dac64c9956de9ebbd769056942b459862b6008c2c9e0210be791ac.m3u8
Smithsonian Channel[geo-blocked],https://epg.pw/stream/611bbf7596efa3735fca21c423fe63b77b1fe97c4921fcaefb8acde6e4484573.m3u8
Smithsonian Channel,https://epg.pw/stream/7b153572b82a96ed27bf45804a878593b584ee2fa8862760e30c968f823fbd33.m3u8
Smithsonian Channel[geo-blocked],https://epg.pw/stream/fb5c5650c3406df7c42ba516bd0e60b43a18cce4b17077b6bca45d6ba2b61185.m3u8
Smithsonian Channel,https://epg.pw/stream/71d6a7a91900b9aabe5adf92a36343d2fa723a36a222cd3819998376bb25ca3f.m3u8
Smithsonian Channel,https://epg.pw/stream/ff59eebbee11c6b74377d7358cf2bf421861b21e525cf5cdacacabd16c877872.m3u8
discovery channel,https://epg.pw/stream/439f0a77e0adef8edcc0d5a948fb8384b391a134a0036013e58cf0bc2bfcab1e.m3u8
discovery channel,https://epg.pw/stream/04a408a0354c634c7cad80a9e0f90ccfebc366c4024146c243abd12f513aab4f.m3u8
discovery channel[geo-blocked],https://epg.pw/stream/e82037869d99b8e31b16b9cd248b00b73cd91ca3f32748a93770e190858b0e81.ctv
discovery hd world[geo-blocked],https://epg.pw/stream/d476259f960b090099ac5b0617a17de7d827b7225ba978cebec1b338730b64e6.m3u8
love nature ¹⁰⁸⁰ᵖ[geo-blocked],https://epg.pw/stream/5f66debb53c93e8c797b0b4109892fdb392b83536057f3d2f163986c65cd2e3d.ctv
love nature ¹⁰⁸⁰ᵖ[geo-blocked],https://epg.pw/stream/30c7c461245365535860d95e2338c63c02f8ce1a2eab9483b132d644afb90873.m3u8
love nature ¹⁰⁸⁰ᵖ,https://epg.pw/stream/59c05b5f45ace2ee35d58a647079e8c79d2c9d622f35a2744e6ca39f1e7d62f1.m3u8
love nature ¹⁰⁸⁰ᵖ,https://epg.pw/stream/9fe777878ac6f9319d66972a3040c8e8185ba96c414dd927147249b070541711.m3u8
love nature ¹⁰⁸⁰ᵖ,https://epg.pw/stream/63d67f2a207e6f649f16cdeb7dc9eb190a95de243d54505301b3d4b8861ece58.m3u8
love nature ¹⁰⁸⁰ᵖ,https://epg.pw/stream/9738bfc90d9cd020ee8a9797361cfde7c85528dadd9638913a2dc0114384c687.m3u8
三立都會[geo-blocked],https://epg.pw/stream/b49c002c700cdbcd7cb82dceff7a4a3029193d5edb6ce9e216d0c338e352856d.m3u8
八大娛樂臺[geo-blocked],https://epg.pw/stream/b86bc9b97817b967f5e031d0efff9f3049c8d1d90e708a5dd0e0a33d581673d7.ctv
國家地理頻道[geo-blocked],https://epg.pw/stream/7031840549a984bc94dcd41416d1e4fe8c32182c55b86534ef479f6100aacb70.ctv
緯來日本[geo-blocked],https://epg.pw/stream/9da2a954a3cb621db9561441401c4e8bc381f81625aa9a3f7c8bf48e852cdf09.ctv
TVBS[geo-blocked],https://epg.pw/stream/a200115ad1f70239a412a8514ea0d9c5a0183174c76f4d37f92cac34c60ca3ba.ctv
TVBS,https://epg.pw/stream/06baf79b6e6515fa271791223499a2ecf53f1917f24c680bfa8a7539162cce76.m3u8
TVBS Asia[geo-blocked],https://epg.pw/stream/cbb5bfda36e7fed359baf811f9da1fa3c5aedefbdae3366b5e1db971ebc8791a.ctv
TVBS Asia,https://epg.pw/stream/bec78e286aac6635512a9f28b62fd31b8e95a4a6c3d14cfb31cc3924b0f4725c.m3u8
TVBS Asia,https://epg.pw/stream/1d3fd64401a15fe4c03686bd236262e655ddfa84c99879ae5273532ffd2ae4af.m3u8
well tv,https://epg.pw/stream/3a30e7661129d958b3650b28693bea95ac7f0e2e20dd2590e669fc2d2c55f748.m3u8
三立臺灣[geo-blocked],https://epg.pw/stream/cc4cae00306d97a1a7525911ee10a1983538f96a7fc920e563352cdd10002b36.m3u8
三立臺灣[geo-blocked],https://epg.pw/stream/6cbb5a395d787bd3f6333051a9436880165517d14c0cf42385908f669b061e88.m3u8
三立臺灣[geo-blocked],https://epg.pw/stream/c7dbae714c89491ea3eea1f746be7982f4fa8a8c81d67b3854ff67d46931a191.m3u8
东森综合台[geo-blocked],https://epg.pw/stream/4a87539068d3a0d39fb1b2fcdbd217a2b0d9a43d533e5330b893cd079997b770.ctv
东森综合台[geo-blocked],https://epg.pw/stream/dc7fe1e6ed27ee543c7ac370679a2a8d670fada8d697e5610d8db43b410a589a.ctv
东森综合台[geo-blocked],https://epg.pw/stream/d8efe6bedc4a8852aafaf7f5e2c0f72096e12f314da5ce617922dd6802352486.m3u8
中天亞洲[geo-blocked],https://epg.pw/stream/b7c7a6b4d75da725a3442bff5211f78de7867c4065f9efcf01510250c52d8411.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/6869b4314ff9416e20f99190a1bc8b6fa315d919d6522441fa4886c250c92a17.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/5fb5e341cb2e499359c77ac1fe13dfe922372681eb444050f5a02a87309aeb0f.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/ca8fdf781b7c936fd8cd2e4086f72af5e10c17729b6a43dbc71a8e3481672509.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/6a535ab4d51f05d81ffc8f4a5921939f24b653c5bfb83c2d0466e35136990c64.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/931dd38476ad6446626fd822b382c7506a22f6727876788bccdb6bb7880e6439.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/d9390caee675404f4123c53bc402e8dad24c5d261b204e485b1efe5c201836e3.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/13355fc1556d77b775d3f4eae9f287305ec14f9878a64faeff26d55fec178ded.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/cee00756c9bc76c614fe7ab03ab9c461ea8ca6357888b0ef76699ba30f7d614d.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/e2f9f7719d2589568da08fe332908d747fc7c74681a41387b4a5ca6318e515fc.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/273d281c93e7026918cb51f5aa5c9d3ccc76ba15343ec40b5dd01b647fe96bbc.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/4517b6ec97ed0cb37c4fedba72ca700061832f05c50443913475f80f1b332955.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/34ccdaa1d55a4aa3a9d80869d8ab8c384428dec38eabafe6112e948a2f3dbfdf.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/e79e85f43941a56722e5c6174a350dd1da727e531ef9cb211ef8bb54f654d8bd.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/a13412effff890d2942d499e48bc1e0ef9a66b415408b45172d56ce77e432bdc.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/31bd60c421a5faa83a760cab7a5aed530e3de3ddc0f98e8897e8dd0e371debba.ctv
中天亞洲[geo-blocked],https://epg.pw/stream/f6b5ed2c6054f61cfe9638ae1e09f303db893b027e8c12c9c6da2c16185b4894.ctv
中天亞洲,https://epg.pw/stream/a9d088ac00598b278adc64978f34cc0349face9cbadbd268eda1a42c0c95d6eb.m3u8
中視[geo-blocked],https://epg.pw/stream/b9b0628b2474fa439dc957ecb7ae8723067c0aea44c287ada1a509143571d9dd.ctv
中視,https://epg.pw/stream/850967cb490cf3c98e20a19b56de0e5a029710949cff71a4132bf059dcf656bc.m3u8
中視[geo-blocked],https://epg.pw/stream/00c0e49f6b0ebf36cf01a6b87955f78c400927f22fac4390ac0838cebd333d11.ctv
中視[geo-blocked],https://epg.pw/stream/243172ee03b4a424681997f4cc1d936c9abc4070b5e4fd200eaf1f78d7ed8117.m3u8
中視HD,https://epg.pw/stream/ebf76ae4777c4e7ba677d629f4c3b71d25913fdaf6e0f7d04f41e5f6138f7698.m3u8
八大綜合[geo-blocked],https://epg.pw/stream/b786b311590dc78072af13b07e83f839d4097487f931e287c375c83faaa369c5.ctv
公視[geo-blocked],https://epg.pw/stream/4853f0bf43ae51d056584fdb46ac894ad3929323d024a972976fb9bcd34e0022.ctv
公視3[geo-blocked],https://epg.pw/stream/2ad0c4d4b611473d8136ee971d42e86ec618f932b2c82ddf596eab245007b8f5.ctv
公視3[geo-blocked],https://epg.pw/stream/aa98a9968159ce115f8d1f2abed173e2b7e9d46b96d025167fe3747760bc7603.ctv
华视[geo-blocked],https://epg.pw/stream/eccf32739b25830eae943450b2e0cd8790e575a94f2edee661670cbceaa71f49.m3u8
台視HD,https://epg.pw/stream/b57889f317c41a3ef6ea44e0b60419fa9a1dce33dcccd6a9f67df23413cb2899.m3u8
東森美洲,https://epg.pw/stream/3f54de58cf44244a3a2e14cd7388cac348a17ada96c4aba4b5a65f1c4ceeabca.m3u8
東森美洲,https://epg.pw/stream/d9a679454b6c0b5dad7d457df83d71fb9a68adec2c5f603770e94b88152c5d49.m3u8
東森超視,https://epg.pw/stream/399d56f2f9e2d86aca7f158f518a9cdbe9b672cf3ad82813361922e06eaf4abe.m3u8
民視[geo-blocked],https://epg.pw/stream/7401229ebba48dab78da3eb2e6912ed1aa1f295c056697946a2949901268ad3a.m3u8
民視第一台[geo-blocked],https://epg.pw/stream/14ed21cf202007ed8122af0f57b1b45b56a845be68533e9535a14b8170e1285d.m3u8
民視臺灣台[geo-blocked],https://epg.pw/stream/1009a80025ad9b6285074fdb63ab6db2a289ffd21cf5283c75f63d00c1d379ba.m3u8
EYE TV戲劇[geo-blocked],https://epg.pw/stream/e7726be91ff325509732c470f7023978470433c564a56773fd268bb2dd3445ab.ctv
EYE TV戲劇[geo-blocked],https://epg.pw/stream/75aa8ed8d0e347ae2b3d0b30a907c64c246cf5d1b140d3b644c7fa736b8020c9.ctv
hollywood,https://epg.pw/stream/cb974b3858e96b0f844f145346f9f301213096aabd05986c7da17f19c9035361.m3u8
hollywood[geo-blocked],https://epg.pw/stream/4409a6fbdcec04d04336ce0c850c172957793b189869f99d54fa4cb6a29b37d9.m3u8
hollywood,https://epg.pw/stream/9c60cfc4b5a062fc264fae9f3ec66eef1d6ffc0e88f3fbde003ede2c94ad186b.m3u8
好萊塢電影[geo-blocked],https://epg.pw/stream/ec2ef6091c0385d6faabde10807235ac9802761471a1b6dd5a435e3ef6516e83.m3u8
好萊塢電影[geo-blocked],https://epg.pw/stream/010cffce37c825cd4717a0d00580a3bf05596ce39be4f29e803773985b2532b2.ctv
影迷數位電影,https://epg.pw/stream/b4853675c22d750d10b231c19939357eedd03957ced257525666de70026c8146.m3u8
成龙[geo-blocked],https://epg.pw/stream/64d9d1f55a1eec1fefc81dd5153d694bde9ecf5bf4300d1ca75e7d6cfb1c680c.ctv
星卫hd电影台[geo-blocked],https://epg.pw/stream/1027ffa5fdc857808f70d410baf3271cec4b51873d76cca63e37e3730cf14af0.ctv
星卫hd电影台[geo-blocked],https://epg.pw/stream/139527e97b87c46e23c2c595895faea2b7e94782ce4b561aaab47bd1f2047de9.ctv
東森戲劇,https://epg.pw/stream/ac63ebd71190684bca8eef8ca0a415bb3ea877ceff12bb3734bf616a971aeedf.m3u8
東森洋片,https://epg.pw/stream/81f6485953780fe8c756819c7cf3842849ac82c9ff9de2000fec9fa1be2eb82c.m3u8
東森洋片,https://epg.pw/stream/b8eab06ab7f4e36ed07e8a7a85eb05924d6e85444388f8532562c319588760b1.m3u8
東森洋片[geo-blocked],https://epg.pw/stream/8b6c965b023696353ae23ce6216297fa6f2e13236497bcfe9d9955fb69be2259.ctv
東森電影[geo-blocked],https://epg.pw/stream/955488b84e90b3d75fcc1ce2ee6319b04fa9237531d570de71d18325d3b02c14.ctv
東森電影,https://epg.pw/stream/74785bf69149b1494171cc0524ca43d84ae80a3ede60f85a0891b05212ae816a.m3u8
東森電影,https://epg.pw/stream/c41227792cb2f84fbe60c4e3ad00432a98d9c8b57a8d4e6ea1b4f023c2fdd1a5.m3u8
經典電影臺,https://epg.pw/stream/67bd00977498393d01100601120d65629a3e6f600efef0b2922127f15ddb66d6.ctv
經典電影臺,https://epg.pw/stream/d0bc3876c3c39e995f65f2a459449587e1bb4cd79a211a228e8837b5bdd38bf9.ctv
緯來戲劇[geo-blocked],https://epg.pw/stream/d57d715b521e2d4c9caad71561e36d07861d48416b317ee4a9ab3463433ffaf5.ctv
緯來電影[geo-blocked],https://epg.pw/stream/2e5be034655ad890ccea231870954edc27f6b59a7ac6c4a684cec7a90e9afab8.ctv
龍祥電影[geo-blocked],https://epg.pw/stream/2b3cd7837810fc1db41fef2ff391b68aecffb09d57febe61d20bde39187865e7.ctv
龍華偶像[geo-blocked],https://epg.pw/stream/672a3559639ac53234cc849d65e777637dcdab9647727b11850942bd706d5bcb.m3u8
龍華洋片[geo-blocked],https://epg.pw/stream/8f6d182f235f9235d48c58654820010cb97b6357e3a0f71d32b4723952cce0e8.ctv
三立INEWS FHD[geo-blocked],https://epg.pw/stream/a2330bdca96a3420aa2a0558fee3e7a27377acf939e88305f7d3c66e9c5b1a15.ctv
三立INEWS FHD[geo-blocked],https://epg.pw/stream/de7b21f59593fe8ac780f1058eee1de51cadc9d3a6a6f79eb1e6c95bcbdc4087.m3u8
三立新聞[geo-blocked],https://epg.pw/stream/043e9ba5a69ed473708efc931ff9b35590d90f03f45bbeabe1899ef448ee59c6.m3u8
